Transaction Date,Transaction Number,Product Type,Product Scent,Product Size,Cash or Card,Loyalty Number,Customer Name,Loyalty Tier,Loyalty Discount,Quantity,Sales Before Discount,Sales After Discount,Profit
2023-11-11,111123012,Liquid,Fresh Rain,0.25L,Cash,1005738,Natalina Speirs,Silver,0.1,2.0,2.86,2.574,0.31
2023-11-11,111123012,Liquid,Sandalwood Spice,1L,Cash,1005738,Natalina Speirs,Silver,0.1,1.0,13.19,11.871,2.2
2023-11-11,111123013,Liquid,Sandalwood Spice,0.5L,Card,,,,,3.0,28.68,,
2023-11-11,111123014,Liquid,Ocean Mist,0.25L,Card,1009320,Lilas Detloff,Bronze,0.05,4.0,6.2,5.89,2.73
2023-11-11,111123014,Liquid,Rose Garden,0.25L,Card,1009320,Lilas Detloff,Bronze,0.05,5.0,9.5,9.025,-0.28
2023-11-11,111123015,Bar,Rose Garden,4x,Cash,1006042,Ansel Watkiss,Bronze,0.05,1.0,8.37,7.9514999999999985,2.37
2023-11-11,111123015,Bar,Cedarwood Forest,4x,Cash,1006042,Ansel Watkiss,Bronze,0.05,4.0,21.2,20.139999999999997,4.14
2023-11-11,111123015,Liquid,Rose Garden,0.5L,Cash,1006042,Ansel Watkiss,Bronze,0.05,5.0,35.25,33.4875,14.99
2023-11-11,111123016,Bar,Ocean Mist,4x,Card,1001247,Berty Simic,Gold,0.15,1.0,4.65,3.9525,1.57
2023-11-11,111123016,Bar,Cedarwood Forest,4x,Card,1001247,Berty Simic,Gold,0.15,1.0,5.3,4.505,0.5
2023-11-11,111123017,Bar,Lavender Fields,2x,Cash,1009727,Miriam Aleshkov,Bronze,0.05,4.0,9.64,9.158,-0.36
2023-11-11,111123017,Liquid,Rose Garden,0.25L,Cash,1009727,Miriam Aleshkov,Bronze,0.05,1.0,1.9,1.805,-0.06
2023-11-11,111123017,Liquid,Ocean Mist,1L,Cash,1009727,Miriam Aleshkov,Bronze,0.05,1.0,4.59,4.3605,1.23
2023-11-11,111123018,Bar,Vanilla Bean,2x,Cash,1004527,Shurlock Wadwell,Silver,0.1,4.999999999999999,34.3,30.869999999999997,7.12
2023-11-11,111123018,Liquid,Citrus Breeze,0.25L,Cash,1004527,Shurlock Wadwell,Silver,0.1,5.0,7.3,6.57,2.07
2023-11-11,111123018,Liquid,Vanilla Bean,0.25L,Cash,1004527,Shurlock Wadwell,Silver,0.1,3.0,13.83,12.447000000000001,3.45
2023-11-11,111123019,Bar,Rose Garden,1x,Cash,1003444,Ralph Teodorski,Bronze,0.05,1.0,2.45,2.3275,0.78
2023-11-11,111123019,Bar,Vanilla Bean,2x,Cash,1003444,Ralph Teodorski,Bronze,0.05,4.0,27.44,26.068,7.07
2023-11-11,111123020,Liquid,Citrus Breeze,0.5L,Card,1006119,Sandye Medley,Bronze,0.05,2.0,4.96,4.712,1.13
2023-11-11,111123020,Liquid,Eucalyptus Mint,1L,Card,1006119,Sandye Medley,Bronze,0.05,5.0,66.35,63.03249999999999,18.23
2023-11-11,111123021,Bar,Ocean Mist,2x,Card,1005633,Renard Revan,Bronze,0.05,1.0,2.04,1.938,0.69
2023-11-11,111123022,Bar,Coconut Dream,1x,Card,1009362,Suellen Clousley,Bronze,0.05,4.0,10.96,10.412,4.65
2023-11-11,111123023,Bar,Coconut Dream,4x,Card,1002776,Gina Lighterness,Bronze,0.05,2.0,19.26,18.297,7.94
2023-11-11,111123024,Liquid,Fresh Rain,1L,Cash,1003630,Cam Emett,Bronze,0.05,4.0,32.6,30.97,13.13
2023-11-11,111123025,Bar,Fresh Rain,2x,Card,1004115,Lyndsey Lacasa,Bronze,0.05,3.0,5.67,5.3865,0.02
2023-11-11,111123026,Liquid,Citrus Breeze,0.25L,Cash,1004656,Paulie Fick,Silver,0.1,3.0,4.38,3.942,1.24
2023-11-11,111123027,Bar,Sandalwood Spice,4x,Card,1008371,Boote Rosbrough,Silver,0.1,1.0,7.99,7.191000000000001,-0.15
2023-11-11,111123028,Bar,Ocean Mist,2x,Cash,,,,,2.0,4.08,,
2023-11-11,111123028,Bar,Rose Garden,4x,Cash,,,,,2.0,16.74,,
2023-11-11,111123029,Bar,Vanilla Bean,4x,Cash,,,,,3.0,53.22,,
2023-11-11,111123029,Bar,Cedarwood Forest,4x,Cash,,,,,1.0,5.3,,
2023-11-11,111123030,Bar,Fresh Rain,4x,Cash,,,,,4.0,17.12,,
2023-11-11,111123031,Bar,Rose Garden,1x,Cash,1008452,Randa Lambswood,,,2.9999999999999996,7.35,,
2023-11-11,111123032,Liquid,Rose Garden,0.25L,Card,1003544,Belle Phillp,Bronze,0.05,3.0000000000000004,5.7,5.415,-0.17
2023-11-11,111123033,Bar,Sandalwood Spice,4x,Cash,1006732,Brittaney Mulvany,Silver,0.1,5.0,39.95,35.955000000000005,-0.74
2023-11-11,111123033,Liquid,Eucalyptus Mint,0.5L,Cash,1006732,Brittaney Mulvany,Silver,0.1,2.0,17.76,15.984000000000002,6.96
2023-11-11,111123034,Bar,Sandalwood Spice,1x,Card,,,,,5.0,18.75,,
2023-11-11,111123035,Liquid,Eucalyptus Mint,1L,Card,1003967,Pennie Otridge,Bronze,0.05,1.0,13.27,12.606499999999999,3.65
2023-11-11,111123036,Bar,Citrus Breeze,1x,Card,1002413,Rorke Longmaid,Silver,0.1,2.0,1.62,1.4580000000000002,-0.04
2023-11-11,111123037,Bar,Vanilla Bean,4x,Card,1007794,Cissy Dominey,Silver,0.1,3.0,53.22,47.898,20.9
2023-11-11,111123038,Bar,Coconut Dream,1x,Card,,,,,2.0,5.48,,
2023-11-11,111123038,Bar,Eucalyptus Mint,2x,Card,,,,,4.0,24.92,,
2023-11-11,111123039,Bar,Sandalwood Spice,2x,Cash,,,,,3.0,22.71,,
2023-11-11,111123039,Bar,Citrus Breeze,4x,Cash,,,,,4.0,16.24,,
2023-11-11,111123039,Liquid,Cedarwood Forest,0.5L,Cash,,,,,5.0,21.95,,
2023-11-11,111123040,Bar,Coconut Dream,2x,Cash,1004821,Gunar Le Grand,Silver,0.1,3.0,12.96,11.664000000000001,3.44
2023-11-11,111123040,Bar,Lavender Fields,4x,Cash,1004821,Gunar Le Grand,Silver,0.1,1.0,5.1,4.59,0.09
2023-11-11,111123040,Liquid,Rose Garden,0.25L,Cash,1004821,Gunar Le Grand,Silver,0.1,5.0,9.5,8.55,-0.75
2023-11-11,111123041,Bar,Fresh Rain,1x,Cash,,,,,5.0,8.05,,
2023-11-11,111123041,Bar,Coconut Dream,4x,Cash,,,,,2.0,19.26,,
2023-11-11,111123041,Liquid,Citrus Breeze,0.5L,Cash,,,,,5.0,12.4,,
2023-11-11,111123042,Liquid,Vanilla Bean,1L,Cash,1004225,Kliment Gurton,,,4.0,50.0,,
2023-11-11,111123043,Bar,Lavender Fields,2x,Cash,,,,,1.0,2.41,,
2023-11-11,111123043,Bar,Citrus Breeze,2x,Cash,,,,,4.0,8.08,,
2023-11-11,111123043,Liquid,Lavender Fields,0.25L,Cash,,,,,3.0000000000000004,6.9,,
2023-11-11,111123044,Bar,Coconut Dream,1x,Cash,,,,,1.0,2.74,,
2023-11-11,111123044,Bar,Eucalyptus Mint,4x,Cash,,,,,4.0,33.2,,
2023-11-11,111123045,Liquid,Ocean Mist,0.25L,Cash,1001755,Emmeline Masham,Bronze,0.05,3.0,4.65,4.4175,2.05
2023-11-11,111123045,Liquid,Lavender Fields,0.5L,Cash,1001755,Emmeline Masham,Bronze,0.05,3.0,14.85,14.107499999999998,5.14
2023-11-11,111123045,Liquid,Eucalyptus Mint,0.5L,Cash,1001755,Emmeline Masham,Bronze,0.05,3.0,26.64,25.308,11.78
2023-11-11,111123046,Liquid,Ocean Mist,0.25L,Cash,1000328,Filmer Zimmermanns,Bronze,0.05,5.0,7.75,7.3625,3.41
2023-11-11,111123046,Liquid,Cedarwood Forest,1L,Cash,1000328,Filmer Zimmermanns,Bronze,0.05,2.0,13.52,12.844,2.32
2023-11-11,111123047,Bar,Citrus Breeze,2x,Cash,,,,,5.0,10.1,,
2023-11-11,111123047,Bar,Cedarwood Forest,2x,Cash,,,,,1.0,3.05,,
2023-11-11,111123048,Bar,Coconut Dream,2x,Card,1000963,Blanche Poge,Gold,0.15,3.0,12.96,11.016,2.8
2023-11-11,111123048,Liquid,Lavender Fields,0.25L,Card,1000963,Blanche Poge,Gold,0.15,5.0,11.5,9.775,2.28
2023-11-11,111123048,Liquid,Eucalyptus Mint,1L,Card,1000963,Blanche Poge,Gold,0.15,4.0,53.08,45.117999999999995,9.28
2023-11-11,111123049,Bar,Rose Garden,1x,Cash,1002659,Wilek Wyndham,Bronze,0.05,2.0,4.9,4.655,1.56
2023-11-11,111123049,Liquid,Citrus Breeze,0.25L,Cash,1002659,Wilek Wyndham,Bronze,0.05,1.0,1.46,1.387,0.49
2023-11-11,111123050,Bar,Cedarwood Forest,4x,Card,1007122,Bogey Rosensaft,Bronze,0.05,5.0,26.5,25.174999999999997,5.17
2023-11-11,111123050,Liquid,Fresh Rain,1L,Card,1007122,Bogey Rosensaft,Bronze,0.05,2.0,16.3,15.485,6.57
2023-11-11,111123050,Liquid,Coconut Dream,1L,Card,1007122,Bogey Rosensaft,Bronze,0.05,3.0,22.5,21.375,0.88
2023-11-11,111123051,Bar,Lavender Fields,2x,Cash,1009429,Livy Pulham,Bronze,0.05,3.0,7.23,6.8685,-0.27
2023-11-11,111123051,Bar,Vanilla Bean,2x,Cash,1009429,Livy Pulham,Bronze,0.05,2.9999999999999996,20.58,19.551,5.3
2023-11-11,111123051,Liquid,Fresh Rain,0.25L,Cash,1009429,Livy Pulham,Bronze,0.05,1.0,1.43,1.3584999999999998,0.23
2023-11-11,111123052,Bar,Rose Garden,2x,Cash,1009449,Kalina Lydall,Gold,0.15,1.0,3.17,2.6944999999999997,-0.26
2023-11-11,111123052,Bar,Cedarwood Forest,2x,Cash,1009449,Kalina Lydall,Gold,0.15,5.0,15.25,12.9625,2.41
2023-11-11,111123052,Liquid,Fresh Rain,0.5L,Cash,1009449,Kalina Lydall,Gold,0.15,2.0,4.5,3.8249999999999997,-0.66
2023-11-12,,,,,,,,,,,,,
2023-11-13,131123001,Liquid,Cedarwood Forest,1L,Cash,1001496,Rab Lepope,,,4.0,27.04,,
2023-11-13,131123002,Bar,Fresh Rain,2x,Cash,1005861,Tito Davydkov,Bronze,0.05,2.0,3.78,3.5909999999999997,0.01
2023-11-13,131123002,Liquid,Cedarwood Forest,1L,Cash,1005861,Tito Davydkov,Bronze,0.05,4.0,27.04,25.688,4.65
2023-11-13,131123003,Bar,Sandalwood Spice,2x,Card,1004252,Thorny Swanbourne,Silver,0.1,1.0,7.57,6.813000000000001,2.93
2023-11-13,131123004,Bar,Fresh Rain,1x,Card,1001527,Dorita Shewen,Silver,0.1,3.0,4.83,4.347,1.53
2023-11-13,131123005,Bar,Sandalwood Spice,4x,Cash,,,,,2.9999999999999996,23.97,,
2023-11-13,131123005,Liquid,Cedarwood Forest,0.25L,Cash,,,,,5.0,7.8,,
2023-11-13,131123006,Liquid,Sandalwood Spice,1L,Card,1005695,Deanne Samples,Bronze,0.05,4.0,52.76,50.12199999999999,11.44
2023-11-13,131123007,Bar,Cedarwood Forest,2x,Card,1001711,Mortimer Erickson,Bronze,0.05,1.0,3.05,2.8974999999999995,0.79
2023-11-13,131123008,Liquid,Fresh Rain,0.5L,Card,,,,,2.0,4.5,,
2023-11-13,131123009,Bar,Lavender Fields,2x,Card,1002009,Rosalinda Matanin,Silver,0.1,4.0,9.64,8.676,-0.84
2023-11-13,131123010,Bar,Citrus Breeze,1x,Cash,1008009,Lamar Ponde,Silver,0.1,4.0,3.24,2.9160000000000004,-0.08
2023-11-13,131123010,Bar,Cedarwood Forest,4x,Cash,1008009,Lamar Ponde,Silver,0.1,3.0,15.9,14.31,2.31
2023-11-13,131123011,Bar,Ocean Mist,2x,Cash,,,,,2.0,4.08,,
2023-11-13,131123012,Bar,Ocean Mist,1x,Card,1009585,Estell Matthias,Silver,0.1,3.0,3.6,3.24,1.26
2023-11-13,131123012,Bar,Rose Garden,2x,Card,1009585,Estell Matthias,Silver,0.1,4.0,12.68,11.412,-0.39
2023-11-13,131123012,Liquid,Vanilla Bean,0.25L,Card,1009585,Estell Matthias,Silver,0.1,4.0,18.44,16.596,4.6
2023-11-13,131123013,Bar,Citrus Breeze,4x,Card,1000666,Cully Lowne,,,5.000000000000001,20.3,,
2023-11-13,131123014,Bar,Coconut Dream,1x,Card,1005782,Corene Cuppitt,Silver,0.1,1.0,2.74,2.466,1.03
2023-11-13,131123015,Bar,Lavender Fields,4x,Card,1009441,Hercule Tewkesberry,Gold,0.15,1.0,5.1,4.335,-0.17
2023-11-13,131123015,Bar,Citrus Breeze,4x,Card,1009441,Hercule Tewkesberry,Gold,0.15,2.0,8.12,6.901999999999999,1.5
2023-11-13,131123015,Bar,Coconut Dream,4x,Card,1009441,Hercule Tewkesberry,Gold,0.15,4.999999999999999,48.15,40.927499999999995,15.03
2023-11-13,131123016,Bar,Eucalyptus Mint,4x,Cash,1002784,Fionna Phizakarley,Bronze,0.05,5.0,41.5,39.425,5.42
2023-11-13,131123017,Bar,Rose Garden,1x,Cash,1007693,Rheba Roark,Bronze,0.05,1.0,2.45,2.3275,0.78
2023-11-13,131123018,Bar,Lavender Fields,2x,Cash,,,,,5.0,12.05,,
2023-11-13,131123018,Liquid,Cedarwood Forest,0.25L,Cash,,,,,2.0,3.12,,
2023-11-13,131123019,Bar,Citrus Breeze,1x,Cash,1002273,Tedie Forsyth,Silver,0.1,3.0,2.43,2.1870000000000003,-0.06
2023-11-13,131123020,Bar,Eucalyptus Mint,4x,Card,1009264,Biron Jellico,,,2.0,16.6,,
2023-11-13,131123020,Liquid,Coconut Dream,0.25L,Card,1009264,Biron Jellico,,,3.0,7.14,,
2023-11-13,131123021,Liquid,Sandalwood Spice,0.5L,Cash,1006303,Madelena Oley,Silver,0.1,4.999999999999999,47.8,43.019999999999996,18.67
2023-11-13,131123021,Liquid,Fresh Rain,1L,Cash,1006303,Madelena Oley,Silver,0.1,2.0,16.3,14.670000000000002,5.75
2023-11-13,131123022,Bar,Fresh Rain,2x,Card,,,,,4.0,7.56,,
2023-11-13,131123022,Bar,Eucalyptus Mint,4x,Card,,,,,5.0,41.5,,
2023-11-13,131123023,Bar,Citrus Breeze,4x,Cash,1009999,Marlo O'Day,Bronze,0.05,2.0,8.12,7.713999999999999,2.31
2023-11-13,131123024,Bar,Ocean Mist,1x,Cash,1003992,Maureen Skyram,,,4.0,4.8,,
2023-11-13,131123024,Bar,Fresh Rain,4x,Cash,1003992,Maureen Skyram,,,4.0,17.12,,
2023-11-13,131123025,Bar,Lavender Fields,4x,Card,1007196,Sherye Yepiskov,Gold,0.15,2.0,10.2,8.67,-0.33
2023-11-13,131123025,Liquid,Rose Garden,0.25L,Card,1007196,Sherye Yepiskov,Gold,0.15,4.0,7.6,6.46,-0.98
2023-11-13,131123025,Liquid,Coconut Dream,0.5L,Card,1007196,Sherye Yepiskov,Gold,0.15,4.0,16.48,14.008,0.25
2023-11-13,131123026,Liquid,Coconut Dream,1L,Cash,1001363,Kelcy Pollock,Silver,0.1,4.0,30.0,27.0,-0.32
2023-11-13,131123027,Bar,Eucalyptus Mint,1x,Cash,1003881,Kylynn Tomaszynski,Bronze,0.05,4.0,13.96,13.262,5.7
2023-11-13,131123027,Liquid,Ocean Mist,0.5L,Cash,1003881,Kylynn Tomaszynski,Bronze,0.05,2.0,5.82,5.529,2.37
2023-11-13,131123028,Bar,Coconut Dream,2x,Card,1004547,Camella Lidstone,Silver,0.1,3.0,12.96,11.664000000000001,3.44
2023-11-13,131123028,Liquid,Lavender Fields,0.25L,Card,1004547,Camella Lidstone,Silver,0.1,5.0,11.5,10.35,2.85
2023-11-13,131123028,Liquid,Lavender Fields,1L,Card,1004547,Camella Lidstone,Silver,0.1,5.0,40.45,36.405,6.76
2023-11-13,131123029,Liquid,Vanilla Bean,0.25L,Card,1000222,Parry Hollington,,,4.0,18.44,,
2023-11-13,131123030,Bar,Fresh Rain,2x,Cash,1000742,Brett Drew-Clifton,Bronze,0.05,4.0,7.56,7.1819999999999995,0.02
2023-11-13,131123031,Liquid,Lavender Fields,0.25L,Card,1003140,Giorgia Lacelett,Bronze,0.05,3.0000000000000004,6.9,6.555,2.05
2023-11-13,131123032,Bar,Coconut Dream,1x,Card,,,,,2.0,5.48,,
2023-11-13,131123032,Bar,Cedarwood Forest,4x,Card,,,,,5.0,26.5,,
2023-11-13,131123033,Bar,Eucalyptus Mint,4x,Cash,1005816,Appolonia Kik,,,4.0,33.2,,
2023-11-13,131123034,Bar,Cedarwood Forest,1x,Cash,1005309,Jorey Collin,Bronze,0.05,5.0,10.9,10.355,4.81
2023-11-13,131123034,Liquid,Cedarwood Forest,1L,Cash,1005309,Jorey Collin,Bronze,0.05,1.0,6.76,6.422,1.16
2023-11-13,131123035,Liquid,Lavender Fields,0.25L,Cash,1007078,Inglebert Bernasek,Bronze,0.05,3.0000000000000004,6.9,6.555,2.05
2023-11-13,131123035,Liquid,Ocean Mist,0.25L,Cash,1007078,Inglebert Bernasek,Bronze,0.05,1.0,1.55,1.4725,0.68
2023-11-13,131123036,Bar,Ocean Mist,1x,Card,1003304,Philbert Lukash,Bronze,0.05,3.0,3.6,3.42,1.44
2023-11-13,131123036,Liquid,Sandalwood Spice,1L,Card,1003304,Philbert Lukash,Bronze,0.05,2.0,26.38,25.060999999999996,5.72
2023-11-13,131123037,Bar,Sandalwood Spice,4x,Card,,,,,5.0,39.95,,
2023-11-13,131123038,Bar,Rose Garden,4x,Cash,1007765,Godart Beavon,Silver,0.1,2.0,16.74,15.065999999999999,3.91
2023-11-13,131123038,Liquid,Sandalwood Spice,0.25L,Cash,1007765,Godart Beavon,Silver,0.1,1.0,4.25,3.825,1.38
2023-11-13,131123038,Liquid,Cedarwood Forest,0.5L,Cash,1007765,Godart Beavon,Silver,0.1,3.0,13.17,11.853,3.9
2023-11-13,131123039,Bar,Eucalyptus Mint,2x,Card,1001023,Tann Goodman,Bronze,0.05,2.0,12.46,11.837,4.66
2023-11-13,131123039,Liquid,Lavender Fields,0.5L,Card,1001023,Tann Goodman,Bronze,0.05,1.0,4.95,4.7025,1.71
2023-11-13,131123040,Liquid,Citrus Breeze,0.25L,Cash,1004385,Gottfried Newick,Silver,0.1,5.0,7.3,6.57,2.07
2023-11-13,131123040,Liquid,Cedarwood Forest,0.5L,Cash,1004385,Gottfried Newick,Silver,0.1,2.0,8.78,7.901999999999999,2.6
2023-11-13,131123041,Liquid,Fresh Rain,0.25L,Cash,1008633,Minette Marrill,Silver,0.1,3.0,4.29,3.861,0.47
2023-11-13,131123041,Liquid,Cedarwood Forest,0.5L,Cash,1008633,Minette Marrill,Silver,0.1,1.0,4.39,3.9509999999999996,1.3
2023-11-13,131123042,Bar,Sandalwood Spice,1x,Card,1003026,Dav Elcy,Gold,0.15,1.0,3.75,3.1875,1.15
2023-11-13,131123043,Bar,Rose Garden,1x,Cash,1002565,Phaidra Macgown,Silver,0.1,5.0,12.25,11.025,3.28
2023-11-13,131123044,Bar,Lavender Fields,2x,Card,1007921,Joella Fendlen,Bronze,0.05,2.0,4.82,4.579,-0.18
2023-11-13,131123044,Liquid,Citrus Breeze,0.5L,Card,1007921,Joella Fendlen,Bronze,0.05,3.0,7.44,7.068,1.7
2023-11-13,131123045,Bar,Vanilla Bean,2x,Cash,,,,,2.0,13.72,,
2023-11-13,131123045,Liquid,Citrus Breeze,0.5L,Cash,,,,,4.0,9.92,,
2023-11-13,131123046,Bar,Coconut Dream,2x,Card,1004885,Claiborne Halliwell,Bronze,0.05,2.0,8.64,8.208,2.73
2023-11-13,131123046,Bar,Eucalyptus Mint,4x,Card,1004885,Claiborne Halliwell,Bronze,0.05,4.0,33.2,31.540000000000003,4.34
2023-11-13,131123047,Liquid,Rose Garden,0.25L,Card,1002576,Blane Crocumbe,Bronze,0.05,5.0,9.5,9.025,-0.28
2023-11-13,131123047,Liquid,Sandalwood Spice,0.5L,Card,1002576,Blane Crocumbe,Bronze,0.05,2.0,19.12,18.164,8.42
2023-11-13,131123048,Liquid,Ocean Mist,0.5L,Card,1006120,Judon Trainor,Bronze,0.05,2.0,5.82,5.529,2.37
2023-11-13,131123049,Bar,Lavender Fields,4x,Cash,1001306,Elianore Wilkison,,,3.0000000000000004,15.3,,
2023-11-13,131123049,Liquid,Eucalyptus Mint,0.25L,Cash,1001306,Elianore Wilkison,,,3.0,13.5,,
2023-11-13,131123050,Bar,Sandalwood Spice,4x,Card,1001921,Jens Lepope,Bronze,0.05,4.0,31.96,30.362,1.0
2023-11-13,131123051,Bar,Sandalwood Spice,4x,Cash,,,,,2.9999999999999996,23.97,,
2023-11-13,131123052,Bar,Fresh Rain,1x,Card,1002102,Jacobo Itzhayek,,,3.0,4.83,,
2023-11-13,131123052,Liquid,Fresh Rain,1L,Card,1002102,Jacobo Itzhayek,,,2.0,16.3,,
2023-11-13,131123053,Bar,Ocean Mist,2x,Cash,1006969,Lorinda Parkins,Bronze,0.05,3.0,6.12,5.814,2.06
2023-11-13,131123054,Bar,Vanilla Bean,2x,Card,1006763,Conchita Popham,Silver,0.1,4.999999999999999,34.3,30.869999999999997,7.12
2023-11-13,131123054,Liquid,Eucalyptus Mint,0.5L,Card,1006763,Conchita Popham,Silver,0.1,1.0,8.88,7.992000000000001,3.48
2023-11-13,131123054,Liquid,Coconut Dream,0.5L,Card,1006763,Conchita Popham,Silver,0.1,2.0,8.24,7.416,0.54
2023-11-13,131123055,Bar,Rose Garden,2x,Card,,,,,4.0,12.68,,
2023-11-13,131123056,Liquid,Lavender Fields,1L,Cash,1000195,Ernestus Jaffra,Bronze,0.05,5.0,40.45,38.4275,8.78
2023-11-13,131123057,Bar,Lavender Fields,2x,Card,1007188,Eustace Houseago,Bronze,0.05,4.0,9.64,9.158,-0.36
2023-11-13,131123057,Liquid,Rose Garden,0.5L,Card,1007188,Eustace Houseago,Bronze,0.05,3.0,21.15,20.092499999999998,8.99
2023-11-13,131123058,Bar,Fresh Rain,2x,Card,1003805,Fidelio Berrycloth,Bronze,0.05,1.0,1.89,1.7954999999999999,0.01
2023-11-13,131123058,Bar,Sandalwood Spice,4x,Card,1003805,Fidelio Berrycloth,Bronze,0.05,2.0,15.98,15.181,0.5
2023-11-13,131123059,Bar,Rose Garden,2x,Card,1002385,Ignaz Asp,Bronze,0.05,2.0,6.34,6.023,0.12
2023-11-13,131123059,Bar,Sandalwood Spice,2x,Card,1002385,Ignaz Asp,Bronze,0.05,5.0,37.85,35.9575,16.56
2023-11-13,131123060,Liquid,Coconut Dream,1L,Card,,,,,3.0,22.5,,
2023-11-14,141123001,Bar,Rose Garden,2x,Cash,,,,,3.0,9.51,,
2023-11-14,141123001,Liquid,Lavender Fields,0.5L,Cash,,,,,1.0,4.95,,
2023-11-14,141123002,Bar,Lavender Fields,1x,Cash,,,,,4.0,7.08,,
2023-11-14,141123002,Bar,Cedarwood Forest,4x,Cash,,,,,4.0,21.2,,
2023-11-14,141123003,Bar,Vanilla Bean,1x,Cash,,,,,3.0,10.92,,
2023-11-14,141123003,Liquid,Fresh Rain,0.5L,Cash,,,,,4.0,9.0,,
2023-11-14,141123003,Liquid,Vanilla Bean,0.5L,Cash,,,,,4.0,29.4,,
2023-11-14,141123004,Bar,Coconut Dream,2x,Card,1009191,Wylie Strute,Silver,0.1,1.0,4.32,3.8880000000000003,1.15
2023-11-14,141123004,Liquid,Citrus Breeze,1L,Card,1009191,Wylie Strute,Silver,0.1,2.0,11.84,10.656,3.56
2023-11-14,141123005,Bar,Sandalwood Spice,1x,Cash,1003375,Augustin Smallridge,Bronze,0.05,2.0,7.5,7.125,3.05
2023-11-14,141123005,Liquid,Coconut Dream,1L,Cash,1003375,Augustin Smallridge,Bronze,0.05,3.0,22.5,21.375,0.88
2023-11-14,141123006,Bar,Ocean Mist,2x,Card,1007781,Gigi Macrury,Bronze,0.05,2.0,4.08,3.876,1.38
2023-11-14,141123007,Bar,Rose Garden,2x,Cash,1000744,Yorgo Klulisek,Silver,0.1,2.0,6.34,5.706,-0.19
2023-11-14,141123007,Liquid,Sandalwood Spice,0.25L,Cash,1000744,Yorgo Klulisek,Silver,0.1,1.0,4.25,3.825,1.38
2023-11-14,141123008,Bar,Citrus Breeze,4x,Card,1005357,Rutherford Quinane,Bronze,0.05,5.000000000000001,20.3,19.285,5.78
2023-11-14,141123008,Liquid,Vanilla Bean,0.5L,Card,1005357,Rutherford Quinane,Bronze,0.05,3.0000000000000004,22.05,20.947499999999998,3.04
2023-11-14,141123009,Bar,Ocean Mist,1x,Cash,,,,,2.0,2.4,,
2023-11-14,141123009,Liquid,Ocean Mist,0.25L,Cash,,,,,5.0,7.75,,
2023-11-14,141123009,Liquid,Cedarwood Forest,0.25L,Cash,,,,,2.9999999999999996,4.68,,
2023-11-14,141123010,Bar,Sandalwood Spice,1x,Cash,1006317,Austen Stannion,Silver,0.1,5.0,18.75,16.875,6.68
2023-11-14,141123010,Liquid,Lavender Fields,0.25L,Cash,1006317,Austen Stannion,Silver,0.1,3.0000000000000004,6.9,6.210000000000001,1.71
2023-11-14,141123010,Liquid,Ocean Mist,0.5L,Cash,1006317,Austen Stannion,Silver,0.1,5.0,14.55,13.095,5.2
2023-11-14,141123011,Bar,Lavender Fields,4x,Card,,,,,5.0,25.5,,
2023-11-14,141123011,Liquid,Lavender Fields,1L,Card,,,,,2.0,16.18,,
2023-11-14,141123012,Bar,Fresh Rain,2x,Card,1006276,Red Selwyne,Silver,0.1,3.0,5.67,5.103,-0.27
2023-11-14,141123013,Bar,Sandalwood Spice,1x,Cash,1000496,Emlynne Cliff,Gold,0.15,5.0,18.75,15.9375,5.74
2023-11-14,141123013,Bar,Eucalyptus Mint,2x,Cash,1000496,Emlynne Cliff,Gold,0.15,4.0,24.92,21.182000000000002,6.82
2023-11-14,141123013,Liquid,Fresh Rain,1L,Cash,1000496,Emlynne Cliff,Gold,0.15,4.0,32.6,27.71,9.87
2023-11-14,141123014,Bar,Coconut Dream,1x,Card,,,,,3.0,8.22,,
2023-11-14,141123014,Liquid,Fresh Rain,1L,Card,,,,,1.0,8.15,,
2023-11-14,141123015,Liquid,Vanilla Bean,0.5L,Card,1005470,Candie Joselevitz,Bronze,0.05,4.0,29.4,27.929999999999996,4.05
2023-11-14,141123016,Bar,Cedarwood Forest,1x,Card,1005170,Remy Chasemoore,,,5.0,10.9,,
2023-11-14,141123016,Liquid,Sandalwood Spice,0.5L,Card,1005170,Remy Chasemoore,,,3.0,28.68,,
2023-11-14,141123017,Bar,Vanilla Bean,4x,Cash,1007004,Marlena Macritchie,Bronze,0.05,1.0,17.74,16.852999999999998,7.85
2023-11-14,141123018,Liquid,Lavender Fields,1L,Cash,1009164,Gwennie Duignan,,,3.0,24.27,,
2023-11-14,141123019,Bar,Rose Garden,4x,Cash,1007020,Erny Tuftin,Silver,0.1,2.0,16.74,15.065999999999999,3.91
2023-11-14,141123020,Bar,Lavender Fields,4x,Cash,1004517,Erich Di Biagio,Bronze,0.05,4.0,20.4,19.38,1.38
2023-11-14,141123020,Liquid,Eucalyptus Mint,1L,Cash,1004517,Erich Di Biagio,Bronze,0.05,1.0,13.27,12.606499999999999,3.65
2023-11-14,141123021,Liquid,Eucalyptus Mint,1L,Cash,1000636,Ramonda Dowda,,,1.0,13.27,,
2023-11-14,141123022,Bar,Citrus Breeze,4x,Cash,,,,,2.0,8.12,,
2023-11-14,141123023,Bar,Ocean Mist,4x,Cash,,,,,5.0,23.25,,
2023-11-14,141123024,Liquid,Fresh Rain,0.25L,Cash,1007647,Freddy Avison,Bronze,0.05,1.0,1.43,1.3584999999999998,0.23
