Student ID,Full Name,Date of Birth,Region,English,Maths,Science,Grade Score,School Name,School ID
18594,BRITTNI HUGNOT,2006-11-30,EAST,C,A,C,110,Waterview Academy,12
18595,CINDERELLA NOODS,2006-11-12,EAST,A,C,D,100,Waterview Academy,12
18596,KORDULA BRIGNALL,2007-01-06,EAST,B,F,B,80,Waterview Academy,12
18597,NARI GARRAT,2006-09-22,EAST,D,F,C,50,Waterview Academy,12
18598,SLADE SATERTHWAIT,2006-09-03,EAST,C,E,A,90,Waterview Academy,12
18599,BONE NYLES,2007-06-21,EAST,C,B,C,100,Waterview Academy,12
18600,GAVIN WEILDISH,2007-05-05,EAST,B,E,C,80,Waterview Academy,12
18601,ANTHE DOUMERQUE,2007-05-04,EAST,C,B,C,100,Waterview Academy,12
18602,JOSI LYAL,2007-08-23,EAST,C,A,E,90,Waterview Academy,12
18603,VAUGHAN GOGAY,2007-05-30,EAST,C,C,D,80,Waterview Academy,12
18604,JOLI BARTOSIAK,2006-09-07,EAST,B,C,B,110,Waterview Academy,12
18605,ESMERALDA BLACKSHAW,2006-11-20,EAST,C,C,A,110,Waterview Academy,12
18606,ALESSANDRO TOFANO,2006-10-15,EAST,D,B,C,90,Waterview Academy,12
18607,EARLY ARCASE,2007-01-12,EAST,C,C,C,90,Waterview Academy,12
18608,LAZARE ERETT,2007-08-14,EAST,B,B,B,120,Waterview Academy,12
18609,LORANT ANDRYUNIN,2006-12-30,EAST,B,F,A,90,Waterview Academy,12
18610,CRISTIANO LANFEAR,2007-02-11,EAST,B,A,C,120,Waterview Academy,12
18611,JAMIL OSBORN,2006-12-06,EAST,E,B,B,90,Waterview Academy,12
18612,TWYLA JEAFFRESON,2007-04-03,EAST,B,D,A,110,Waterview Academy,12
18613,CHICKIE DENSELL,2007-07-20,EAST,C,B,B,110,Waterview Academy,12
18614,MAURIE BILLINGTON,2006-12-19,EAST,B,A,B,130,Waterview Academy,12
18615,CORNELA MCCOMB,2007-04-23,EAST,B,A,B,130,Waterview Academy,12
18616,DOMINIC FANSTONE,2006-12-27,EAST,C,A,C,110,Waterview Academy,12
18617,FITZ NAIRE,2007-07-25,EAST,C,B,B,110,Waterview Academy,12
18618,SHERWIN KEPPEL,2007-08-06,EAST,C,B,B,110,Waterview Academy,12
18619,NIKO HAZELEY,2006-12-29,EAST,C,B,A,120,Waterview Academy,12
18620,DALLIS THORLBY,2006-10-19,EAST,C,C,A,110,Waterview Academy,12
18621,TOWN GILBARD,2007-01-14,EAST,C,A,B,120,Waterview Academy,12
18622,FLO POLES,2007-04-28,EAST,D,C,B,90,Waterview Academy,12
18623,PERREN CREEK,2006-09-14,EAST,C,B,B,110,Waterview Academy,12
18624,CORABELLA PETTUS,2007-01-11,EAST,C,C,A,110,Waterview Academy,12
18625,FAIRLEIGH PIDEON,2006-12-29,EAST,C,B,C,100,Waterview Academy,12
18626,SABINE HARBACH,2006-11-16,EAST,B,B,C,110,Waterview Academy,12
18627,LENORE COLLINS,2007-05-27,EAST,D,C,A,100,Waterview Academy,12
18628,DORETTA MOYSE,2007-04-26,EAST,C,B,C,100,Waterview Academy,12
18629,GARWOOD DOIG,2007-03-27,EAST,B,D,B,100,Waterview Academy,12
18630,AUBERON ALLIBON,2007-08-26,EAST,C,A,B,120,Waterview Academy,12
18631,SILVANO DORNEY,2006-10-14,EAST,B,C,B,110,Waterview Academy,12
18632,AMYE MENEGHELLI,2007-03-26,EAST,B,C,B,110,Waterview Academy,12
18633,CORABELLE PETERKIN,2007-06-11,EAST,A,A,D,120,Waterview Academy,12
18634,DORALYN CHAWKLEY,2007-05-17,EAST,A,B,B,130,Waterview Academy,12
18635,CLEO SATTEFORD,2007-06-08,EAST,C,D,B,90,Waterview Academy,12
18636,NADIYA MOWSDILL,2007-03-10,EAST,C,C,B,100,Waterview Academy,12
18637,TEDDIE ORRY,2006-11-12,EAST,E,C,B,80,Waterview Academy,12
18638,IVAR GRGIC,2007-02-01,EAST,B,E,A,100,Waterview Academy,12
18639,JEANIE FLANAGAN,2007-05-08,EAST,A,B,C,120,Waterview Academy,12
18640,JONATHON MACMURRAY,2006-11-07,EAST,D,A,B,110,Waterview Academy,12
18641,EDIK TUCKLEY,2007-02-03,EAST,B,C,B,110,Waterview Academy,12
18642,LYNNELL PHAIR,2007-05-08,EAST,B,A,A,140,Waterview Academy,12
18643,JAREB DELAMAINE,2007-01-23,EAST,C,A,B,120,Waterview Academy,12
18644,ORALLE MATEIKO,2007-03-07,EAST,A,A,C,130,Waterview Academy,12
18645,PERKIN SCHAPERO,2006-10-29,EAST,C,C,B,100,Waterview Academy,12
18646,BUDD SCHOTTLI,2007-05-09,EAST,A,C,C,110,Waterview Academy,12
18647,ANDREY JOHNSON,2007-01-19,EAST,D,B,A,110,Waterview Academy,12
18648,DONNIE DIKLE,2007-04-09,EAST,A,B,B,130,Waterview Academy,12
18649,TORRIN LINK,2006-09-19,EAST,A,C,B,120,Waterview Academy,12
18650,GLENNIS OULDRED,2007-03-22,EAST,B,C,C,100,Waterview Academy,12
18651,MAURINE PAINTAIN,2006-12-28,EAST,B,E,C,80,Waterview Academy,12
18652,CARLING GLASSARD,2006-12-30,EAST,D,C,C,80,Waterview Academy,12
18653,GODFRY JUPE,2007-03-09,EAST,C,C,B,100,Waterview Academy,12
18654,ROGERIO LORDEN,2007-07-17,EAST,B,A,C,120,Waterview Academy,12
18655,CORI DOBBY,2007-03-03,EAST,B,E,C,80,Waterview Academy,12
18656,NERTI ESCALE,2007-08-27,EAST,B,B,D,100,Waterview Academy,12
18657,LAURETTE BUNNEY,2007-01-20,EAST,C,C,B,100,Waterview Academy,12
18658,LANNI THEURER,2007-08-28,EAST,C,C,E,70,Waterview Academy,12
18659,AVRIL MACRORY,2007-05-27,EAST,B,B,C,110,Waterview Academy,12
18660,BENEDICT DOVESTON,2007-05-29,EAST,C,A,A,130,Waterview Academy,12
18661,HADLEY GLAVIN,2006-12-20,EAST,C,A,A,130,Waterview Academy,12
18662,CONCHITA FRESCHINI,2006-10-31,EAST,D,D,B,80,Waterview Academy,12
18663,RRIOCARD MINARD,2006-10-23,EAST,C,B,C,100,Waterview Academy,12
18664,JACLYN EGLAISE,2007-02-20,EAST,D,A,B,110,Waterview Academy,12
18665,SILAS HANBRIDGE,2007-03-20,EAST,C,A,B,120,Waterview Academy,12
18666,RAINE RENNER,2006-10-19,EAST,C,A,B,120,Waterview Academy,12
18667,BRYN ULLYATT,2007-06-12,EAST,C,B,C,100,Waterview Academy,12
18668,JERMAINE BAUGHEN,2006-10-20,EAST,D,A,C,100,Waterview Academy,12
18669,NANCY DUNBABIN,2007-02-01,EAST,D,D,B,80,Waterview Academy,12
18670,JOELLYN FAHERTY,2006-12-07,EAST,B,C,C,100,Waterview Academy,12
18671,CHARIL VAN DER LINDE,2006-11-25,EAST,D,D,B,80,Waterview Academy,12
18672,ALEKSANDR MACDONALD,2006-09-08,EAST,C,B,B,110,Waterview Academy,12
18673,BENGT DIBNAH,2007-07-24,EAST,C,C,C,90,Waterview Academy,12
18674,KARIOTTA BOWSTEAD,2007-07-20,EAST,B,C,E,80,Waterview Academy,12
18675,KINGSTON GOSKER,2007-03-02,EAST,B,C,C,100,Waterview Academy,12
18676,LIN MOULTON,2007-07-05,EAST,B,B,A,130,Waterview Academy,12
18677,ODE MABEN,2007-04-03,EAST,A,C,B,120,Waterview Academy,12
18678,LINDI EMPSON,2007-07-07,EAST,A,B,C,120,Waterview Academy,12
18679,PHILIPA PRIDITT,2007-04-24,EAST,B,B,A,130,Waterview Academy,12
18680,SHANTA LARMETT,2007-08-05,EAST,B,C,A,120,Waterview Academy,12
18681,SANDI CHAYTOR,2007-05-30,EAST,D,E,C,60,Waterview Academy,12
18682,FINLEY MINCHINTON,2006-12-03,EAST,C,A,F,80,Waterview Academy,12
18683,DALE MACANDREW,2007-03-25,EAST,C,A,A,130,Waterview Academy,12
18684,DARDA TAPNER,2007-08-14,EAST,A,C,A,130,Waterview Academy,12
18685,ZELIG AMIABLE,2007-03-15,EAST,B,C,C,100,Waterview Academy,12
18686,MARILIN AITCHISON,2006-12-05,EAST,B,C,C,100,Waterview Academy,12
18687,CLAYTON WILLARTON,2007-08-04,EAST,D,C,B,90,Waterview Academy,12
18688,CAROLYNN DURRANCE,2006-11-01,EAST,C,C,A,110,Waterview Academy,12
18689,RITCHIE HARLOWE,2007-05-27,EAST,B,C,A,120,Waterview Academy,12
18690,FLORENCIA KILGALLON,2007-07-15,EAST,A,B,B,130,Waterview Academy,12
18691,IDALIA FILONIERE,2007-05-11,EAST,E,C,A,90,Waterview Academy,12
18692,ELSI JELK,2007-04-22,EAST,D,A,D,90,Waterview Academy,12
18693,FREDERIQUE BARWICK,2007-02-07,EAST,B,B,C,110,Waterview Academy,12
18694,JARAD DAMIRAL,2007-01-08,EAST,C,C,B,100,Waterview Academy,12
18695,ELLETTE RIDGES,2007-03-09,EAST,A,B,B,130,Waterview Academy,12
18696,KAYCEE CLAYE,2006-11-12,EAST,C,B,B,110,Waterview Academy,12
18697,ROSALYN KENER,2007-06-10,EAST,C,C,B,100,Waterview Academy,12
18698,LIZ BABON,2006-09-19,EAST,C,A,D,100,Waterview Academy,12
18699,NERTI MORDAUNT,2007-01-26,EAST,D,C,B,90,Waterview Academy,12
18700,CONNIE JOHNSON,2007-06-16,EAST,C,C,B,100,Waterview Academy,12
18701,KARLY LOTTE,2007-04-18,EAST,A,C,A,130,Waterview Academy,12
18702,ELONORE COPESTAKE,2006-10-11,EAST,C,B,B,110,Waterview Academy,12
18703,GWENNI EGLINTON,2007-07-14,EAST,B,B,C,110,Waterview Academy,12
18704,WAYNE ANDRICH,2006-10-18,EAST,C,A,B,120,Waterview Academy,12
18705,JESSY CROWLEY,2007-01-01,EAST,B,B,A,130,Waterview Academy,12
18706,AMIL SCHIMANK,2006-11-11,EAST,C,D,B,90,Waterview Academy,12
18707,NORTON ROBISON,2006-09-02,EAST,D,B,C,90,Waterview Academy,12
18708,AURORA BRUTY,2007-04-14,EAST,C,B,A,120,Waterview Academy,12
18709,SUKEY HULBERT,2007-04-11,EAST,C,C,C,90,Waterview Academy,12
18710,VLADIMIR SOAME,2007-08-13,EAST,B,A,D,110,Waterview Academy,12
18711,DARLENE OSAN,2007-05-09,EAST,C,C,C,90,Waterview Academy,12
18712,ADRIEN FLAVELLE,2006-12-18,EAST,C,A,B,120,Waterview Academy,12
18713,JENNIE SCHOLIG,2007-05-04,EAST,B,C,C,100,Waterview Academy,12
18714,KONSTANTINE JILLETT,2006-12-20,EAST,B,B,C,110,Waterview Academy,12
18715,MARJORY CAMSEY,2007-03-18,EAST,B,B,B,120,Waterview Academy,12
18716,EB LAWTHER,2007-05-18,EAST,B,C,C,100,Waterview Academy,12
18717,NEILLA CAUDRELIER,2007-02-19,EAST,B,E,C,80,Waterview Academy,12
18718,TIM KROLLE,2006-09-09,EAST,C,C,E,70,Waterview Academy,12
18719,MERRILE BREAZEALL,2007-01-15,EAST,C,C,B,100,Waterview Academy,12
18720,HENDRICK FORRESTOR,2007-08-14,EAST,A,E,B,100,Waterview Academy,12
18721,DIANEMARIE SACKER,2007-06-05,EAST,C,C,A,110,Waterview Academy,12
18722,DAN CEJKA,2007-06-26,EAST,B,C,E,80,Waterview Academy,12
18723,BASTIAN GIRAUDO,2006-09-16,EAST,C,C,C,90,Waterview Academy,12
18724,FANCY BRAZELTON,2006-12-10,EAST,C,C,C,90,Waterview Academy,12
18725,STORM OLYUNIN,2007-03-27,EAST,B,C,B,110,Waterview Academy,12
18726,NOELLA PEIRO,2006-12-30,EAST,A,C,B,120,Waterview Academy,12
18727,TERRI SKIRVANE,2006-09-01,EAST,C,D,A,100,Waterview Academy,12
18728,KANIA MAGSON,2007-06-06,EAST,B,C,C,100,Waterview Academy,12
18729,CONSUELO MONNOYER,2006-12-23,EAST,C,F,B,70,Waterview Academy,12
18730,BARTHEL DULIN,2006-12-22,EAST,B,B,C,110,Waterview Academy,12
18731,REGINALD SCHUTTE,2006-10-26,EAST,C,F,B,70,Waterview Academy,12
18732,CELIE CERESA,2007-07-14,EAST,C,C,A,110,Waterview Academy,12
18733,ANNABAL LOWFILL,2007-03-29,EAST,C,A,B,120,Waterview Academy,12
18734,ALECIA HAIME,2007-03-22,EAST,B,B,C,110,Waterview Academy,12
18735,MORRIE RIDEL,2007-02-22,EAST,C,B,A,120,Waterview Academy,12
18736,KLARIKA RAFTER,2007-08-01,EAST,C,B,A,120,Waterview Academy,12
18737,SLOANE PAULE,2006-10-23,EAST,A,B,B,130,Waterview Academy,12
18738,JOSHUA EVILL,2006-12-13,EAST,A,A,A,150,Waterview Academy,12
18739,LISLE PIRKIS,2007-01-22,EAST,C,E,B,80,Waterview Academy,12
18740,ARNUAD KALKER,2007-08-10,EAST,B,C,B,110,Waterview Academy,12
18741,MITCHELL ADELBERG,2007-04-26,EAST,B,C,A,120,Waterview Academy,12
18742,GERMAIN VICAR,2006-11-13,EAST,B,B,B,120,Waterview Academy,12
18743,HEIDIE KORF,2007-01-17,EAST,C,C,A,110,Waterview Academy,12
18744,RAFA ROMERA,2006-09-13,EAST,C,E,B,80,Waterview Academy,12
18745,MORIE KALINSKY,2006-09-09,EAST,A,A,B,140,Waterview Academy,12
18746,HAMNET MEDCALF,2007-06-09,EAST,B,A,B,130,Waterview Academy,12
18747,LEONIE TURMELL,2006-11-25,EAST,D,B,D,80,Waterview Academy,12
18748,ARETHA CARTLEDGE,2006-11-02,EAST,B,C,B,110,Waterview Academy,12
18749,LEORA BUCKTHOUGHT,2007-06-21,EAST,A,C,C,110,Waterview Academy,12
18750,CAPRICE ROSENBOIM,2007-03-23,EAST,C,C,D,80,Waterview Academy,12
18751,CHANTALLE MULARKEY,2006-11-29,EAST,B,C,C,100,Waterview Academy,12
18752,THIBAUD JOAO,2006-12-12,EAST,A,C,C,110,Waterview Academy,12
18753,HALLEY LANGEREN,2006-09-11,EAST,B,B,B,120,Waterview Academy,12
18754,MERILEE WINDOUS,2007-08-13,EAST,B,B,A,130,Waterview Academy,12
18755,BLANCHA VIPAN,2007-07-03,EAST,D,A,C,100,Waterview Academy,12
18756,MADA BIRNIE,2007-08-14,EAST,E,B,B,90,Waterview Academy,12
18757,YANKEE MAISEY,2007-06-09,EAST,D,C,D,70,Waterview Academy,12
18758,DEAN PELOS,2007-03-28,EAST,B,A,B,130,Waterview Academy,12
18759,CLEMENT RODENBURGH,2007-06-19,EAST,B,C,C,100,Waterview Academy,12
18760,MAY BAVIN,2007-08-22,EAST,C,C,B,100,Waterview Academy,12
18761,CYNDI HARROWING,2006-09-07,EAST,D,C,C,80,Waterview Academy,12
18762,JOEY HAYLER,2007-06-01,EAST,B,B,D,100,Waterview Academy,12
18763,CRIN TERRAZZO,2007-08-15,EAST,B,A,A,140,Waterview Academy,12
18764,CARENA SCOTSON,2007-08-02,EAST,C,A,B,120,Waterview Academy,12
18765,GLENDA ELGOOD,2007-03-09,EAST,A,B,B,130,Waterview Academy,12
18766,ARABELLA LUNDY,2007-03-12,EAST,C,C,A,110,Waterview Academy,12
18767,TORY BRUHKE,2007-08-08,EAST,B,C,D,90,Waterview Academy,12
18768,JERRI VEARNCOMB,2006-10-29,EAST,D,A,B,110,Waterview Academy,12
18769,JERMAYNE EVERWIN,2007-04-18,EAST,C,C,C,90,Waterview Academy,12
18770,BRANDY ANGLIN,2007-04-23,EAST,A,B,A,140,Waterview Academy,12
18771,BELINDA NAISBITT,2007-07-31,EAST,C,D,D,70,Waterview Academy,12
18772,ZACHERY KIBBYE,2007-01-07,EAST,A,C,C,110,Waterview Academy,12
18773,CATHERINA BRAUNSTEIN,2007-07-02,EAST,F,B,B,80,Waterview Academy,12
18774,LOUTITIA BOALER,2007-03-03,EAST,A,C,C,110,Waterview Academy,12
18775,PANSY CRACKEL,2007-07-07,EAST,C,B,A,120,Waterview Academy,12
18776,LAETITIA GOMERY,2007-07-04,EAST,B,C,B,110,Waterview Academy,12
18777,MATTHIEU DUMBRECK,2007-05-04,EAST,A,B,C,120,Waterview Academy,12
18778,BLONDELL SLAY,2006-10-28,EAST,A,E,E,70,Waterview Academy,12
18779,MELONIE BESSOM,2007-06-24,EAST,D,C,C,80,Waterview Academy,12
18780,NOREAN LIMBOURNE,2006-10-29,EAST,B,B,B,120,Waterview Academy,12
18781,WANDA MACKERETH,2007-01-04,EAST,C,B,D,90,Waterview Academy,12
18782,RABI FEAVER,2007-05-28,EAST,B,A,C,120,Waterview Academy,12
18783,CAMILA THREADER,2007-03-09,EAST,B,C,C,100,Waterview Academy,12
18784,TIMMY MOSSDALE,2006-09-10,EAST,C,B,C,100,Waterview Academy,12
18785,JOAN CATHERY,2007-03-25,EAST,D,B,A,110,Waterview Academy,12
18786,DARLA HASLAM,2006-11-23,EAST,B,B,B,120,Waterview Academy,12
18787,OSBOURN KEATCH,2007-02-07,EAST,C,F,C,60,Waterview Academy,12
18788,GLADI VICKORS,2007-03-30,EAST,C,C,B,100,Waterview Academy,12
18789,CULLIE ROTHSCHILD,2006-11-02,EAST,C,C,B,100,Waterview Academy,12
18790,MIRAN SUFF,2007-03-27,EAST,B,D,C,90,Waterview Academy,12
18791,CRISTABEL COURS,2007-06-04,EAST,A,C,B,120,Waterview Academy,12
18792,ELEONORE LEDWITCH,2007-08-29,EAST,A,C,A,130,Waterview Academy,12
18793,ROBINSON FELLIBRAND,2007-01-06,EAST,D,B,B,100,Waterview Academy,12
18794,VONNIE JZHAKOV,2006-09-05,EAST,D,B,C,90,Waterview Academy,12
18795,JENS WOLLASTON,2007-07-31,EAST,C,D,B,90,Waterview Academy,12
18796,ADDISON AUDSLEY,2007-01-03,EAST,C,D,B,90,Waterview Academy,12
18797,KIMBALL GERRAN,2006-11-28,EAST,D,C,C,80,Waterview Academy,12
18798,MYRILLA LEADSTON,2006-12-13,EAST,A,A,A,150,Waterview Academy,12
18799,AUBRETTE YATE,2006-11-05,EAST,E,C,D,60,Waterview Academy,12
18800,JESSICA BRACKLEY,2007-06-12,EAST,A,D,C,100,Waterview Academy,12
18801,PORTY MCMILLIAN,2006-09-28,EAST,C,A,A,130,Waterview Academy,12
18802,ELYSIA KENVIN,2007-05-03,EAST,B,B,A,130,Waterview Academy,12
18803,PHEBE SHEIVELS,2007-08-10,EAST,A,C,B,120,Waterview Academy,12
18804,MUFINELLA ALPINE,2006-10-26,EAST,D,C,C,80,Waterview Academy,12
18805,CORNELLE MEADMORE,2006-12-17,EAST,B,C,B,110,Waterview Academy,12
18806,KYNTHIA HUYTON,2006-11-24,EAST,C,C,C,90,Waterview Academy,12
18807,ROXANE ZANIOLETTI,2006-11-03,EAST,B,D,B,100,Waterview Academy,12
18808,CORABELLE WASIELEWSKI,2006-12-03,EAST,A,D,C,100,Waterview Academy,12
18809,LINDY MOULDING,2006-09-16,EAST,C,B,C,100,Waterview Academy,12
18810,AURIA BARSTOW,2007-03-02,EAST,C,C,B,100,Waterview Academy,12
18811,NYE PORTER,2007-07-01,EAST,B,A,D,110,Waterview Academy,12
18812,THADEUS OMMUNDSEN,2007-04-04,EAST,C,D,D,70,Waterview Academy,12
18813,WARNER ANTONIADES,2007-06-29,EAST,C,A,F,80,Waterview Academy,12
18814,GABRIELE DURWARD,2007-06-01,EAST,B,B,A,130,Waterview Academy,12
18815,KILEY EVERETT,2007-07-31,EAST,C,C,B,100,Waterview Academy,12
18816,AILEE BELCHEM,2006-12-23,EAST,C,B,B,110,Waterview Academy,12
18817,SUNNY SOLLEME,2007-05-10,EAST,C,B,A,120,Waterview Academy,12
18818,RAVID BRUNTON,2007-08-08,EAST,B,C,B,110,Waterview Academy,12
18819,HILLY DEALEY,2006-10-30,EAST,B,B,C,110,Waterview Academy,12
18820,CURTIS COORINGTON,2006-12-17,EAST,B,B,B,120,Waterview Academy,12
18821,DESIRAE BROADWOOD,2006-09-05,EAST,B,A,B,130,Waterview Academy,12
18822,WAVERLY TUTILL,2007-07-07,EAST,A,B,B,130,Waterview Academy,12
18823,ALINA BRANDRICK,2006-11-12,EAST,B,C,C,100,Waterview Academy,12
18824,VIRGINA MACLAINE,2006-10-20,EAST,B,C,B,110,Waterview Academy,12
18825,PATTY DUMPHREY,2007-03-18,EAST,C,C,B,100,Waterview Academy,12
18826,CARMON PRUCKNER,2007-06-12,EAST,B,B,B,120,Waterview Academy,12
18827,KIP CAWT,2006-11-25,EAST,A,C,F,80,Waterview Academy,12
18828,TRUDI PATTINI,2007-07-23,EAST,B,A,D,110,Waterview Academy,12
18829,DYAN JUMONET,2007-03-31,EAST,B,C,F,70,Waterview Academy,12
18830,LIBBY COGMAN,2006-12-22,EAST,B,C,A,120,Waterview Academy,12
18831,ZACCARIA DRADEY,2007-02-05,EAST,E,B,A,100,Waterview Academy,12
18832,LINOEL GETHEN,2007-07-31,EAST,C,B,E,80,Waterview Academy,12
18833,TAMMIE DOMENY,2007-05-21,EAST,D,A,B,110,Waterview Academy,12
18834,NANNI YOUNGMAN,2007-06-07,EAST,E,A,B,100,Waterview Academy,12
18835,BERNIE FROGLEY,2007-04-11,EAST,C,B,D,90,Waterview Academy,12
18836,STORMY SEMAN,2007-03-11,EAST,C,B,A,120,Waterview Academy,12
18837,DUR GLANFIELD,2007-05-28,EAST,C,B,C,100,Waterview Academy,12
18838,TRISHA TUCK,2007-04-03,EAST,C,E,C,70,Waterview Academy,12
18839,DANYETTE HARTLAND,2007-02-18,EAST,E,C,A,90,Waterview Academy,12
18840,LYNNETTE HISCOE,2006-12-14,EAST,B,A,B,130,Waterview Academy,12
18841,KELLEN BECARRA,2007-02-23,EAST,C,C,D,80,Waterview Academy,12
18842,ROYALL TABBERNOR,2007-04-22,EAST,B,A,D,110,Waterview Academy,12
18843,ABNER SALVADORI,2006-11-21,EAST,B,A,B,130,Waterview Academy,12
18844,MURDOCH KIMM,2007-08-19,EAST,C,B,A,120,Waterview Academy,12
18845,JOHNETTE LE FEVRE,2007-03-23,EAST,A,A,C,130,Waterview Academy,12
18846,DARA DI PIETRO,2006-12-08,EAST,A,B,A,140,Waterview Academy,12
18847,ARI BEAVERS,2006-11-12,EAST,C,B,B,110,Waterview Academy,12
18848,DEMOTT VOLETT,2007-01-23,EAST,B,B,D,100,Waterview Academy,12
18849,TED DUNMORE,2006-10-08,EAST,B,B,A,130,Waterview Academy,12
18850,SHANON FLAONIER,2007-02-27,EAST,C,D,C,80,Waterview Academy,12
18851,JANETTE HENTZE,2006-11-11,EAST,C,B,C,100,Waterview Academy,12
18852,CHANNA SANSAM,2007-04-28,EAST,C,D,B,90,Waterview Academy,12
18853,ADRIAN LENARD,2007-07-05,EAST,A,C,C,110,Waterview Academy,12
18854,PAPAGENO SUTHEREL,2007-06-28,EAST,C,C,D,80,Waterview Academy,12
18855,LORRY GERGLER,2006-11-11,EAST,C,D,C,80,Waterview Academy,12
18856,DARRYL LATTA,2007-06-12,EAST,B,E,C,80,Waterview Academy,12
18857,ORIANA LUSTED,2006-09-15,EAST,A,C,C,110,Waterview Academy,12
18858,SEBASTIEN CHALFAIN,2007-03-20,EAST,E,C,C,70,Waterview Academy,12
18859,ADDY REANEY,2007-08-27,EAST,B,C,C,100,Waterview Academy,12
18860,MICHAL JANCZAK,2007-03-22,EAST,B,B,B,120,Waterview Academy,12
18861,BARBARA-ANNE OCHTERLONY,2006-11-30,EAST,B,B,C,110,Waterview Academy,12
18862,KENDRICKS CAMPANA,2006-10-03,EAST,E,C,A,90,Waterview Academy,12
18863,FIONNULA JERCHE,2007-08-14,EAST,B,B,C,110,Waterview Academy,12
18864,BURKE BURKETT,2006-10-06,EAST,B,B,C,110,Waterview Academy,12
18865,GINNIE JIRIECK,2007-01-08,EAST,C,A,F,80,Waterview Academy,12
18866,DEWAIN LAMKE,2006-12-03,EAST,C,B,B,110,Waterview Academy,12
18867,CHRISTOS O'DALY,2007-07-03,EAST,C,C,B,100,Waterview Academy,12
18868,RAUL KAMEN,2007-01-22,EAST,B,B,B,120,Waterview Academy,12
18869,KAILA GARKEN,2006-12-08,EAST,B,A,C,120,Waterview Academy,12
18870,COURTNAY BITTLESON,2006-11-18,EAST,C,C,C,90,Waterview Academy,12
18871,MIRANDA NAJERA,2007-01-02,EAST,D,B,D,80,Waterview Academy,12
18872,LISBETH NIBLO,2007-01-01,EAST,C,C,C,90,Waterview Academy,12
18873,ANNE-MARIE SPURDENS,2007-04-05,EAST,B,A,C,120,Waterview Academy,12
18874,MOSHE LEARMOUTH,2007-05-14,EAST,A,A,A,150,Waterview Academy,12
18875,ZANE PLOWELL,2006-09-11,EAST,C,C,C,90,Waterview Academy,12
18876,TY ANDRIESSE,2007-01-29,EAST,B,C,B,110,Waterview Academy,12
18877,FEY MACEUR,2006-12-10,EAST,A,B,A,140,Waterview Academy,12
18878,GALLARD BOAYS,2007-01-21,EAST,C,D,B,90,Waterview Academy,12
18879,MERIS SWINDEN,2006-10-23,EAST,B,B,B,120,Waterview Academy,12
18880,DARIUS WARKE,2007-03-18,EAST,B,A,B,130,Waterview Academy,12
18881,VASSILI MCLEVIE,2007-04-29,EAST,B,B,A,130,Waterview Academy,12
18882,MELINDA PFAFF,2007-05-08,EAST,B,C,C,100,Waterview Academy,12
18883,GODFREE MCQUIRK,2006-12-29,EAST,B,A,B,130,Waterview Academy,12
18884,ISA MACDOWAL,2007-04-19,EAST,A,A,B,140,Waterview Academy,12
18885,LILLA ESHMADE,2007-06-25,EAST,B,D,B,100,Waterview Academy,12
18886,SHEENA ELLYATT,2006-12-10,EAST,C,C,B,100,Waterview Academy,12
18887,ORVILLE TUFFREY,2006-10-11,EAST,A,B,B,130,Waterview Academy,12
18888,JOY GOUGE,2007-08-28,EAST,B,A,C,120,Waterview Academy,12
18889,ARIO SHERREARD,2007-05-21,EAST,D,B,B,100,Waterview Academy,12
18890,JASMIN BAGGARLEY,2007-08-05,EAST,B,B,C,110,Waterview Academy,12
18891,KELLIA BURROUGHES,2007-08-05,EAST,C,C,B,100,Waterview Academy,12
18892,REENA HUDSPITH,2007-04-13,EAST,B,B,B,120,Waterview Academy,12
18893,RANDELL SOAPER,2007-08-25,EAST,D,C,B,90,Waterview Academy,12
18894,MAYNE GILCRIEST,2007-07-30,EAST,C,C,C,90,Waterview Academy,12
18895,HERSHEL TIRON,2007-04-13,EAST,A,C,D,100,Waterview Academy,12
18896,HARMAN JOYCE,2006-09-07,EAST,B,A,A,140,Waterview Academy,12
18897,DEVI CUMINE,2006-11-14,EAST,B,B,A,130,Waterview Academy,12
18898,ZACHARIAS ASTLING,2007-04-14,EAST,C,D,B,90,Waterview Academy,12
18899,LIZZY BLOGGETT,2007-07-30,EAST,B,E,C,80,Waterview Academy,12
18900,AILEEN CAPSTAKE,2007-06-28,EAST,C,C,C,90,Waterview Academy,12
18901,JILLY SWANNIE,2007-01-05,EAST,B,B,B,120,Waterview Academy,12
18902,MARIBEL RIGEBY,2006-09-02,EAST,A,A,C,130,Waterview Academy,12
18903,SANFORD PAGNIN,2007-01-29,EAST,A,B,C,120,Waterview Academy,12
18904,TOBE GIAMO,2007-08-20,EAST,B,B,B,120,Waterview Academy,12
18905,FERNE POWE,2006-11-22,EAST,C,D,B,90,Waterview Academy,12
18906,ADDA CAMPLIN,2007-08-16,EAST,D,B,C,90,Waterview Academy,12
18907,LUCIUS REVITT,2007-07-03,EAST,D,B,E,70,Waterview Academy,12
18908,AUREL LANDELL,2006-11-19,EAST,B,B,C,110,Waterview Academy,12
18909,AVIE BEASLEIGH,2007-08-28,EAST,B,B,C,110,Waterview Academy,12
18910,YANCY DURRAND,2007-04-18,EAST,A,B,A,140,Waterview Academy,12
18911,CARMELLE MCINALLY,2007-05-10,EAST,B,A,F,90,Waterview Academy,12
